seed,adversaryId,attackFamily,caseKey,baselineScenario,attackedScenario,mechanismFamily,portfolioKey,componentAdversaries,componentCount,budgetUnit,budgetValue,informationLevel,runs,legislators,baseBillsPerRun,traceRows,attackSuccessCount,mixedFailureCount,anySameBudgetSingleFailureCount,mixedDominatesStrongestSingleCount,positiveInteractionCount,superadditiveCount,recoveryCorrectionAttemptCount,recoveryCorrectionFailureCount,attackSuccessRate,mixedFailureRate,anySameBudgetSingleFailureRate,mixedDominatesStrongestSingleRate,meanMixedDegradation,medianMixedDegradation,worstMixedDegradation,meanStrongestSingleDegradation,medianStrongestSingleDegradation,worstStrongestSingleDegradation,meanInteractionDegradation,medianInteractionDegradation,worstInteractionDegradation,positiveInteractionRate,meanSuperadditiveLoss,medianSuperadditiveLoss,worstSuperadditiveLoss,superadditiveRate,recoveryCorrectionAttemptRate,recoveryCorrectionFailureRate,meanAdministrativeBurdenAdded,worstAdministrativeBurdenAdded,meanStrongestSingleAdministrativeBurdenAdded,meanQueueOverflowAdded,worstQueueOverflowAdded,meanAttackerResourceSpend,recoveryStatus,traceArtifact,claimBoundary
20260436,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,public-input-harm-benign,public-input-harm-a9-mixed,public_input_harm_review_majority,astroturf-harm-claims,A3+A4,2,joint_attack_units,8,high,5,101,60,300,6,21,91,6,6,6,298,21,0.020000,0.070000,0.303333,0.020000,0.009501,0.000000,0.299942,0.145706,0.000000,0.688406,-0.136206,0.000000,0.243102,0.020000,0.001984,0.000000,0.243102,0.020000,0.993333,0.070000,0.398183,0.595000,0.210940,0.000000,0.000000,8.000000,same_case_review_only,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260436,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,public-input-harm-benign,public-input-harm-a9-mixed,public_input_harm_review_majority,astroturf-harm-claims,A3+A4,2,joint_attack_units,12,high,5,101,60,300,4,20,98,4,4,4,300,20,0.013333,0.066667,0.326667,0.013333,0.011122,0.000000,0.554122,0.156746,0.000000,0.800968,-0.145624,0.000000,0.426941,0.013333,-0.134731,0.000000,0.426941,0.013333,1.000000,0.066667,0.500200,0.715000,0.311280,0.000000,0.000000,12.000000,same_case_review_only,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260436,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,portfolio-capacity-benign,portfolio-capacity-a9-mixed,portfolio_capacity_capture_signal,flood-camouflage-support-distortion,A5+A6+A8,3,joint_attack_units,4,medium,5,101,60,300,0,152,191,0,0,0,300,152,0.000000,0.506667,0.636667,0.000000,0.270801,0.244246,0.713767,0.337786,0.461960,0.713767,-0.066986,0.000000,0.000000,0.000000,-0.027009,0.000000,0.000000,0.000000,1.000000,0.506667,5.951243,9.708425,6.022928,25.070584,61.116643,4.000000,capacity_recovered_outcomes_not_replayed,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260436,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,portfolio-capacity-benign,portfolio-capacity-a9-mixed,portfolio_capacity_capture_signal,flood-camouflage-support-distortion,A5+A6+A8,3,joint_attack_units,8,medium,5,101,60,300,1,188,206,1,1,3,300,188,0.003333,0.626667,0.686667,0.003333,0.333667,0.460159,0.713767,0.364674,0.500753,0.713767,-0.031007,0.000000,0.540529,0.003333,-0.153402,0.000000,0.605797,0.010000,1.000000,0.626667,12.114613,20.467658,12.244205,70.912170,152.749919,8.000000,capacity_recovered_outcomes_not_replayed,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260436,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,portfolio-capacity-benign,portfolio-capacity-a9-mixed,portfolio_capacity_capture_signal,flood-camouflage-support-distortion,A5+A6+A8,3,joint_attack_units,12,medium,5,101,60,300,0,182,206,0,0,2,300,182,0.000000,0.606667,0.686667,0.000000,0.321933,0.432781,0.713767,0.363347,0.496214,0.713767,-0.041414,0.000000,0.000000,0.000000,-0.204730,0.000000,0.605797,0.006667,1.000000,0.606667,18.500700,31.539198,19.244316,118.673490,247.121818,12.000000,capacity_recovered_outcomes_not_replayed,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260436,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,portfolio-capacity-benign,portfolio-capacity-a9-mixed,portfolio_capacity_capture_signal,flood-camouflage-support-distortion,A5+A6+A8,3,joint_attack_units,4,high,5,101,60,300,1,167,201,1,1,5,300,167,0.003333,0.556667,0.670000,0.003333,0.293431,0.377471,0.713767,0.352361,0.471988,0.713767,-0.058931,0.000000,0.526443,0.003333,-0.043792,0.000000,0.538339,0.016667,1.000000,0.556667,7.454864,12.342975,6.401815,36.232853,83.429532,4.000000,capacity_recovered_outcomes_not_replayed,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260436,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,portfolio-capacity-benign,portfolio-capacity-a9-mixed,portfolio_capacity_capture_signal,flood-camouflage-support-distortion,A5+A6+A8,3,joint_attack_units,8,high,5,101,60,300,1,176,199,1,1,4,300,176,0.003333,0.586667,0.663333,0.003333,0.310191,0.421743,0.695678,0.349239,0.465748,0.695678,-0.039048,0.000000,0.545202,0.003333,-0.147442,0.000000,0.605797,0.013333,1.000000,0.586667,14.349139,24.375349,13.440365,87.704940,185.703919,8.000000,capacity_recovered_outcomes_not_replayed,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260436,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,portfolio-capacity-benign,portfolio-capacity-a9-mixed,portfolio_capacity_capture_signal,flood-camouflage-support-distortion,A5+A6+A8,3,joint_attack_units,12,high,5,101,60,300,4,187,199,4,4,7,300,187,0.013333,0.623333,0.663333,0.013333,0.331678,0.456371,0.713767,0.349945,0.471988,0.713767,-0.018267,0.000000,0.646878,0.013333,-0.214838,0.000000,0.646878,0.023333,1.000000,0.623333,21.491440,36.757483,21.030729,141.162008,291.239722,12.000000,capacity_recovered_outcomes_not_replayed,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260437,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,selection-amendment-benign,selection-amendment-a9-mixed,selection_amendment_pairwise_majority,clone-decoy-poison-pill,A1+A2,2,joint_attack_units,4,medium,5,101,60,300,11,200,208,30,30,200,0,0,0.036667,0.666667,0.693333,0.100000,0.033251,0.032259,0.235097,0.048004,0.053133,0.437039,-0.014753,-0.012168,0.084867,0.100000,0.008803,0.018976,0.087975,0.666667,0.000000,0.000000,0.022273,0.026000,0.030680,0.000000,0.000000,4.000000,not_modeled_for_selection_amendment,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260437,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,selection-amendment-benign,selection-amendment-a9-mixed,selection_amendment_pairwise_majority,clone-decoy-poison-pill,A1+A2,2,joint_attack_units,8,medium,5,101,60,300,22,146,145,47,47,107,0,0,0.073333,0.486667,0.483333,0.156667,0.068980,0.004636,0.333495,0.071204,0.013125,0.389741,-0.002224,0.000000,0.243118,0.156667,0.016400,0.000000,0.283491,0.356667,0.000000,0.000000,0.034147,0.052000,0.026000,0.000000,0.000000,8.000000,not_modeled_for_selection_amendment,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260437,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,selection-amendment-benign,selection-amendment-a9-mixed,selection_amendment_pairwise_majority,clone-decoy-poison-pill,A1+A2,2,joint_attack_units,12,medium,5,101,60,300,5,103,124,17,17,33,0,0,0.016667,0.343333,0.413333,0.056667,0.054594,0.000000,0.492398,0.065992,0.000000,0.431709,-0.011397,0.000000,0.430671,0.056667,-0.027591,0.000000,0.328210,0.110000,0.000000,0.000000,0.033800,0.078000,0.029120,0.000000,0.000000,12.000000,not_modeled_for_selection_amendment,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260437,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,selection-amendment-benign,selection-amendment-a9-mixed,selection_amendment_pairwise_majority,clone-decoy-poison-pill,A1+A2,2,joint_attack_units,4,high,5,101,60,300,11,190,203,34,34,197,0,0,0.036667,0.633333,0.676667,0.113333,0.033362,0.032259,0.232861,0.046177,0.053133,0.233885,-0.012815,-0.011282,0.177595,0.113333,0.014657,0.018976,0.214505,0.656667,0.000000,0.000000,0.021407,0.026000,0.030333,0.000000,0.000000,4.000000,not_modeled_for_selection_amendment,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
