caseKey,caseName,caseDescription,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,lobbyCapture,publicAlignment,antiLobbyingSuccess,privateGainRatio,lobbySpendPerBill,defensiveLobbyingShare,captureReturnOnSpend,publicPreferenceDistortion,amendmentRate,amendmentMovement,minorityHarm,concentratedHarmPassage,compensationRate,legitimacy,activeLawWelfare,reversalRate,timeToCorrectBadLaw,statusQuoVolatility,lowSupportActiveLawShare,selectedAlternativeMedianDistance,proposerAgendaAdvantage,alternativeDiversity,statusQuoWinRate,publicBenefitPerLobbyDollar,directLobbySpendShare,agendaLobbySpendShare,informationLobbySpendShare,publicCampaignSpendShare,litigationThreatSpendShare,citizenReviewRate,citizenCertificationRate,citizenLegitimacy,attentionSpendPerBill,objectionWindowRate,repealWindowReversalRate,fastLaneRate,middleLaneRate,highRiskLaneRate,challengeExhaustionRate,falseNegativePassRate,publicWillReviewRate,publicSignalMovement,districtAlignment,crossBlocAdmissionRate,affectedGroupSponsorshipRate,averageCosponsors,proposalBondForfeiture,strategicDecoyRate,proposerAccessGini,welfarePerSubmittedBill,vetoes,overriddenVetoes
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-constituent-public-will,Default pass + constituent public will,4800,60.000,4067,50.838,60.000,0.847,1.000,0.559,0.576,0.474,0.197,0.153,0.000,0.000,0.000,0.331,0.003,0.388,0.326,0.242,0.906,0.997,0.473,0.000,0.000,0.000,0.094,0.000,0.000,0.114,0.623,0.000,0.434,0.000,0.000,0.000,0.388,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.288,0.456,0.000,0.000,0.000,0.000,0.000,0.073,0.488,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-constituent-citizen-panel,Default pass + constituent public will + citizen panel,4800,60.000,2861,35.763,60.000,0.596,1.000,0.599,0.645,0.357,0.251,0.404,0.000,0.000,0.000,0.116,0.010,0.213,0.253,0.212,0.887,0.987,0.364,0.000,0.000,0.000,0.113,0.000,0.000,0.088,0.251,0.000,0.544,0.000,0.000,0.000,0.213,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.433,0.564,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.290,0.443,0.000,0.000,0.000,0.000,0.000,0.073,0.384,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-proposal-bonds,Default pass + proposal bonds,4800,60.000,4084,51.050,59.975,0.851,1.000,0.577,0.577,0.491,0.197,0.149,0.000,0.000,0.000,0.318,0.017,0.403,0.337,0.241,0.838,0.997,0.484,0.000,0.000,0.000,0.162,0.000,0.000,0.113,0.670,0.000,0.476,0.000,0.000,0.000,0.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.394,0.000,0.073,0.491,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-proposal-bonds-challenge,Default pass + proposal bonds + challenge,4800,60.000,3162,39.525,59.975,0.659,1.000,0.597,0.609,0.393,0.240,0.341,0.000,0.000,0.500,0.177,0.118,0.252,0.265,0.226,0.849,0.921,0.431,0.000,0.000,0.000,0.151,0.000,0.000,0.096,0.424,0.000,0.517,0.000,0.000,0.000,0.252,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.260,0.195,0.000,0.000,0.000,0.000,0.000,0.000,0.378,0.000,0.073,0.401,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-cross-bloc-credit-discount,Default pass + cross-bloc credit discount,4800,60.000,2955,36.938,37.175,0.616,0.620,0.624,0.641,0.384,0.261,0.384,0.380,0.000,0.000,0.151,0.084,0.204,0.228,0.194,0.840,0.987,0.337,0.000,0.000,0.000,0.160,0.000,0.000,0.066,0.293,0.000,0.589,0.000,0.000,0.000,0.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.620,0.499,23.347,0.000,0.000,0.100,0.395,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-affected-sponsor-gate,Default pass + affected-group sponsor gate,4800,60.000,2184,27.300,27.313,0.455,0.455,0.650,0.683,0.296,0.280,0.545,0.545,0.000,0.000,0.083,0.146,0.147,0.220,0.175,0.835,0.921,0.298,0.000,0.000,0.000,0.165,0.000,0.000,0.038,0.163,0.000,0.662,0.000,0.000,0.000,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.455,0.480,20.150,0.000,0.000,0.122,0.311,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-multiround-mediation,Default pass + multi-round mediation,4800,60.000,4712,58.900,60.000,0.982,1.000,0.583,0.523,0.572,0.239,0.018,0.000,0.000,0.000,0.261,0.005,0.315,0.258,0.249,0.840,0.997,0.582,0.000,0.000,0.000,0.160,0.564,0.152,0.097,1.000,0.148,0.476,0.000,0.000,0.000,0.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.514,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-multiround-mediation-challenge,Default pass + multi-round mediation + challenge,4800,60.000,3905,48.813,60.000,0.814,1.000,0.604,0.548,0.492,0.263,0.186,0.000,0.000,0.435,0.130,0.097,0.234,0.230,0.249,0.854,0.918,0.560,0.000,0.000,0.000,0.146,0.560,0.150,0.090,0.786,0.149,0.505,0.000,0.000,0.000,0.234,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.248,0.241,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.446,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,4800,60.000,3061,38.263,38.263,0.638,0.638,0.703,0.700,0.448,0.631,0.362,0.362,0.000,0.000,0.003,0.001,0.004,0.004,0.191,0.859,0.961,0.336,0.000,0.000,0.000,0.141,0.638,0.232,0.040,0.033,0.000,0.673,0.000,0.000,0.000,0.004,0.000,0.001,0.002,6.000,0.362,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.099,0.446,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-alternatives-strategic,Default pass + strategic policy tournament,4800,60.000,3060,38.250,38.263,0.638,0.638,0.701,0.700,0.447,0.630,0.363,0.362,0.000,0.000,0.001,0.001,0.004,0.004,0.191,0.857,0.961,0.336,0.000,0.000,0.000,0.143,0.638,0.232,0.040,0.033,0.000,0.673,0.000,0.000,0.000,0.004,0.000,0.001,0.002,10.000,0.362,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.099,0.446,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-challenge,Default pass + challenge vouchers,4800,60.000,3150,39.375,60.000,0.656,1.000,0.597,0.609,0.392,0.239,0.344,0.000,0.000,0.500,0.175,0.123,0.254,0.267,0.227,0.851,0.932,0.436,0.000,0.000,0.000,0.149,0.000,0.000,0.097,0.431,0.000,0.517,0.000,0.000,0.000,0.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.263,0.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.400,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-challenge-party-proportional,Default pass + proportional party challenge vouchers,4800,60.000,3249,40.613,60.000,0.677,1.000,0.594,0.603,0.402,0.231,0.323,0.000,0.000,0.499,0.188,0.113,0.272,0.278,0.229,0.849,0.942,0.443,0.000,0.000,0.000,0.151,0.000,0.000,0.100,0.468,0.000,0.510,0.000,0.000,0.000,0.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.259,0.206,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.408,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-challenge-minority-bonus,Default pass + minority-bonus challenge vouchers,4800,60.000,2969,37.113,60.000,0.619,1.000,0.607,0.621,0.375,0.255,0.381,0.000,0.000,0.553,0.130,0.138,0.214,0.240,0.222,0.852,0.926,0.417,0.000,0.000,0.000,0.148,0.000,0.000,0.090,0.382,0.000,0.532,0.000,0.000,0.000,0.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.206,0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.384,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-challenge-supermajority,Default pass + challenge to 60 percent vote,4800,60.000,2729,34.113,60.000,0.569,1.000,0.599,0.611,0.340,0.257,0.431,0.000,0.000,0.500,0.215,0.241,0.205,0.245,0.221,0.853,0.837,0.419,0.000,0.000,0.000,0.147,0.000,0.000,0.095,0.342,0.000,0.519,0.000,0.000,0.000,0.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.268,0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.347,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-challenge-committee,Default pass + challenge to committee review,4800,60.000,2975,37.188,40.025,0.620,0.667,0.597,0.610,0.370,0.247,0.380,0.000,0.333,0.499,0.191,0.173,0.231,0.256,0.224,0.851,0.897,0.428,0.000,0.000,0.000,0.149,0.000,0.000,0.095,0.377,0.000,0.518,0.000,0.000,0.000,0.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.262,0.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.094,0.378,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-challenge-info-active,Default pass + challenge to info + active vote,4800,60.000,3198,39.975,60.000,0.666,1.000,0.594,0.610,0.396,0.239,0.334,0.000,0.000,0.500,0.179,0.113,0.254,0.264,0.228,0.857,0.926,0.434,0.000,0.000,0.000,0.143,0.000,0.000,0.099,0.421,0.000,0.506,0.000,0.000,0.000,0.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.261,0.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.406,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-adaptive-track,Default pass + adaptive tracks,4800,60.000,2945,36.813,57.400,0.614,0.957,0.616,0.635,0.378,0.249,0.386,0.042,0.001,0.000,0.124,0.069,0.222,0.251,0.207,0.845,0.950,0.373,0.000,0.000,0.000,0.155,0.000,0.000,0.080,0.347,0.000,0.557,0.000,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.445,0.511,0.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.078,0.390,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-adaptive-track-lenient,Default pass + adaptive tracks lenient,4800,60.000,3457,43.213,59.713,0.720,0.995,0.596,0.611,0.429,0.224,0.280,0.005,0.000,0.000,0.222,0.033,0.289,0.282,0.214,0.845,0.995,0.393,0.000,0.000,0.000,0.155,0.000,0.000,0.091,0.433,0.000,0.524,0.000,0.000,0.000,0.289,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.675,0.320,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.440,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-adaptive-track-strict,Default pass + adaptive tracks strict,4800,60.000,2493,31.163,50.250,0.519,0.838,0.635,0.654,0.330,0.275,0.481,0.145,0.017,0.000,0.016,0.145,0.168,0.226,0.209,0.851,0.889,0.372,0.000,0.000,0.000,0.149,0.000,0.000,0.071,0.249,0.000,0.584,0.000,0.000,0.000,0.168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.162,0.664,0.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.090,0.340,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-adaptive-track-citizen-high-risk,Default pass + adaptive tracks + citizen high-risk,4800,60.000,2936,36.700,60.000,0.612,1.000,0.614,0.636,0.376,0.248,0.388,0.000,0.000,0.000,0.118,0.074,0.221,0.253,0.209,0.846,0.945,0.376,0.000,0.000,0.000,0.154,0.000,0.000,0.081,0.360,0.000,0.557,0.000,0.000,0.000,0.221,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.046,0.005,0.273,0.000,0.000,0.000,0.444,0.510,0.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.389,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-adaptive-track-supermajority-high-risk,Default pass + adaptive tracks + supermajority high-risk,4800,60.000,2931,36.638,60.000,0.611,1.000,0.616,0.636,0.376,0.246,0.389,0.000,0.000,0.000,0.118,0.070,0.222,0.255,0.208,0.845,0.958,0.374,0.000,0.000,0.000,0.155,0.000,0.000,0.079,0.335,0.000,0.559,0.000,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.444,0.511,0.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.388,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-law-registry,Default pass + law registry,4800,60.000,4154,51.925,60.000,0.865,1.000,0.599,0.573,0.519,0.226,0.135,0.000,0.000,0.000,0.277,0.018,0.548,0.337,0.242,0.829,1.000,0.491,0.000,0.000,0.000,0.171,0.000,0.000,0.115,0.709,0.000,0.479,0.586,0.452,5.089,0.548,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.496,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-law-registry-fast-review,Default pass + law registry fast review,4800,60.000,4222,52.775,60.000,0.880,1.000,0.600,0.570,0.528,0.225,0.120,0.000,0.000,0.000,0.277,0.015,0.591,0.353,0.242,0.826,0.995,0.492,0.000,0.000,0.000,0.174,0.000,0.000,0.117,0.741,0.000,0.475,0.630,0.240,2.082,0.591,0.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.502,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-law-registry-slow-review,Default pass + law registry slow partial review,4800,60.000,4110,51.375,60.000,0.856,1.000,0.591,0.576,0.506,0.217,0.144,0.000,0.000,0.000,0.295,0.013,0.492,0.337,0.242,0.834,0.992,0.486,0.000,0.000,0.000,0.166,0.000,0.000,0.113,0.682,0.000,0.479,0.547,0.571,8.053,0.492,0.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.493,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-cost,Default pass + proposal costs,4800,60.000,1219,15.238,17.525,0.254,0.292,0.562,0.556,0.143,0.063,0.746,0.708,0.000,0.000,0.368,0.702,0.207,0.708,0.291,0.823,0.224,0.614,0.000,0.000,0.000,0.177,0.000,0.000,0.127,0.296,0.000,0.469,0.000,0.000,0.000,0.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.155,0.141,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-cost-public-waiver,Default pass + proposal costs + public waiver,4800,60.000,1829,22.863,25.400,0.381,0.423,0.587,0.608,0.224,0.126,0.619,0.577,0.000,0.000,0.294,0.446,0.247,0.546,0.219,0.828,0.626,0.433,0.000,0.000,0.000,0.172,0.000,0.000,0.101,0.337,0.000,0.529,0.000,0.000,0.000,0.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.135,0.232,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-cost-lobby-surcharge,Default pass + lobby-surcharge proposal costs,4800,60.000,2006,25.075,27.538,0.418,0.459,0.592,0.653,0.247,0.158,0.582,0.541,0.000,0.000,0.275,0.363,0.238,0.467,0.128,0.831,0.879,0.216,0.000,0.000,0.000,0.169,0.000,0.000,0.080,0.200,0.000,0.549,0.000,0.000,0.000,0.238,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.127,0.273,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-member-quota,Default pass + member proposal quota,4800,60.000,4053,50.663,59.738,0.844,0.996,0.576,0.578,0.487,0.198,0.156,0.004,0.000,0.000,0.318,0.021,0.398,0.334,0.240,0.838,0.992,0.481,0.000,0.000,0.000,0.162,0.000,0.000,0.112,0.663,0.000,0.477,0.000,0.000,0.000,0.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.488,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-weighted-agenda-lottery,Default pass + weighted agenda lottery,4800,60.000,2006,25.075,28.000,0.418,0.467,0.589,0.613,0.246,0.217,0.582,0.533,0.000,0.000,0.274,0.441,0.181,0.303,0.220,0.842,0.584,0.415,0.000,0.000,0.000,0.158,0.000,0.000,0.096,0.283,0.000,0.516,0.000,0.000,0.000,0.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.118,0.256,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,default-pass-public-objection,Default pass + public objection window,4800,60.000,3070,38.375,60.000,0.640,1.000,0.610,0.627,0.390,0.243,0.360,0.000,0.000,0.000,0.148,0.069,0.231,0.253,0.215,0.848,0.961,0.393,0.000,0.000,0.000,0.152,0.000,0.000,0.082,0.340,0.000,0.547,0.000,0.000,0.000,0.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.479,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.401,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,bicameral-majority,Bicameral simple majority,4800,60.000,1992,24.900,60.000,0.415,1.000,0.653,0.667,0.271,0.304,0.585,0.000,0.000,0.000,0.000,0.263,0.120,0.197,0.217,0.852,0.742,0.389,0.000,0.000,0.000,0.148,0.000,0.000,0.066,0.200,0.000,0.607,0.000,0.000,0.000,0.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.277,0,0
low-polarization,Low Polarization,Legislators are less ideologically clustered.,presidential-veto,Bicameral majority + presidential veto,4800,60.000,1416,17.700,60.000,0.295,1.000,0.670,0.682,0.198,0.335,0.705,0.000,0.000,0.000,0.000,0.440,0.076,0.174,0.222,0.853,0.534,0.395,0.000,0.000,0.000,0.147,0.000,0.000,0.064,0.167,0.000,0.631,0.000,0.000,0.000,0.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.201,572,9
high-polarization,High Polarization,Legislators are tightly clustered into ideological camps.,simple-majority,Unicameral simple majority,4800,60.000,860,10.750,60.000,0.179,1.000,0.578,0.648,0.104,0.222,0.821,0.000,0.000,0.000,0.000,0.572,0.073,0.332,0.215,0.807,0.583,0.429,0.000,0.000,0.000,0.193,0.000,0.000,0.090,0.078,0.000,0.559,0.000,0.000,0.000,0.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.116,0,0
high-polarization,High Polarization,Legislators are tightly clustered into ideological camps.,supermajority-60,Unicameral 60 percent passage,4800,60.000,188,2.350,60.000,0.039,1.000,0.655,0.743,0.026,0.384,0.961,0.000,0.000,0.000,0.000,0.880,0.007,0.112,0.187,0.798,0.124,0.328,0.000,0.000,0.000,0.202,0.000,0.000,0.046,0.009,0.000,0.677,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.029,0,0
high-polarization,High Polarization,Legislators are tightly clustered into ideological camps.,default-pass,Default pass unless 2/3 block,4800,60.000,4035,50.438,60.000,0.841,1.000,0.519,0.461,0.437,0.083,0.159,0.000,0.000,0.000,0.483,0.026,0.766,0.791,0.261,0.787,0.998,0.642,0.000,0.000,0.000,0.213,0.000,0.000,0.187,0.781,0.000,0.362,0.000,0.000,0.000,0.766,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.388,0,0
high-polarization,High Polarization,Legislators are tightly clustered into ideological camps.,default-pass-constituent-public-will,Default pass + constituent public will,4800,60.000,3990,49.875,60.000,0.831,1.000,0.518,0.461,0.430,0.084,0.169,0.000,0.000,0.000,0.492,0.001,0.755,0.793,0.259,0.878,0.995,0.634,0.000,0.000,0.000,0.122,0.000,0.000,0.170,0.766,0.000,0.364,0.000,0.000,0.000,0.755,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.285,0.419,0.000,0.000,0.000,0.000,0.000,0.087,0.383,0,0
high-polarization,High Polarization,Legislators are tightly clustered into ideological camps.,default-pass-constituent-citizen-panel,Default pass + constituent public will + citizen panel,4800,60.000,1609,20.113,60.000,0.335,1.000,0.540,0.625,0.181,0.158,0.665,0.000,0.000,0.000,0.287,0.016,0.197,0.492,0.191,0.847,0.968,0.364,0.000,0.000,0.000,0.153,0.000,0.000,0.111,0.154,0.000,0.509,0.000,0.000,0.000,0.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.239,0.471,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.277,0.383,0.000,0.000,0.000,0.000,0.000,0.087,0.209,0,0
high-polarization,High Polarization,Legislators are tightly clustered into ideological camps.,default-pass-proposal-bonds,Default pass + proposal bonds,4800,60.000,3991,49.888,59.738,0.831,0.996,0.520,0.463,0.432,0.084,0.169,0.004,0.000,0.000,0.479,0.028,0.756,0.792,0.260,0.786,0.985,0.637,0.000,0.000,0.000,0.214,0.000,0.000,0.186,0.774,0.000,0.363,0.000,0.000,0.000,0.756,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.564,0.000,0.088,0.385,0,0
high-polarization,High Polarization,Legislators are tightly clustered into ideological camps.,default-pass-proposal-bonds-challenge,Default pass + proposal bonds + challenge,4800,60.000,2632,32.900,59.775,0.548,0.996,0.504,0.477,0.276,0.102,0.452,0.004,0.000,0.500,0.447,0.311,0.411,0.644,0.250,0.798,0.780,0.612,0.000,0.000,0.000,0.202,0.000,0.000,0.177,0.474,0.000,0.370,0.000,0.000,0.000,0.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.375,0.358,0.000,0.000,0.000,0.000,0.000,0.000,0.546,0.000,0.088,0.262,0,0
