caseKey,caseName,caseDescription,caseWeight,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,lobbyCapture,publicAlignment,antiLobbyingSuccess,privateGainRatio,lobbySpendPerBill,defensiveLobbyingShare,captureReturnOnSpend,publicPreferenceDistortion,amendmentRate,amendmentMovement,minorityHarm,concentratedHarmPassage,compensationRate,legitimacy,activeLawWelfare,reversalRate,timeToCorrectBadLaw,statusQuoVolatility,lowSupportActiveLawShare,selectedAlternativeMedianDistance,proposerAgendaAdvantage,alternativeDiversity,statusQuoWinRate,publicBenefitPerLobbyDollar,directLobbySpendShare,agendaLobbySpendShare,informationLobbySpendShare,publicCampaignSpendShare,litigationThreatSpendShare,citizenReviewRate,citizenCertificationRate,citizenLegitimacy,attentionSpendPerBill,objectionWindowRate,repealWindowReversalRate,fastLaneRate,middleLaneRate,highRiskLaneRate,challengeExhaustionRate,falseNegativePassRate,publicWillReviewRate,publicSignalMovement,districtAlignment,crossBlocAdmissionRate,affectedGroupSponsorshipRate,averageCosponsors,proposalBondForfeiture,strategicDecoyRate,proposerAccessGini,welfarePerSubmittedBill,vetoes,overriddenVetoes
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass-challenge-party-proportional,Default pass + proportional party challenge vouchers,7200,60.000,3305,27.542,60.000,0.459,1.000,0.543,0.553,0.249,0.170,0.541,0.000,0.000,0.669,0.276,0.320,0.253,0.441,0.236,0.820,0.827,0.505,0.000,0.000,0.000,0.180,0.000,0.000,0.134,0.353,0.000,0.451,0.000,0.000,0.000,0.253,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.212,0.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.254,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass-challenge-minority-bonus,Default pass + minority-bonus challenge vouchers,7200,60.000,2842,23.683,60.000,0.395,1.000,0.557,0.579,0.220,0.191,0.605,0.000,0.000,0.771,0.212,0.353,0.186,0.376,0.226,0.824,0.775,0.453,0.000,0.000,0.000,0.176,0.000,0.000,0.117,0.253,0.000,0.482,0.000,0.000,0.000,0.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.229,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass-challenge-supermajority,Default pass + challenge to 60 percent vote,7200,60.000,2631,21.925,60.000,0.365,1.000,0.533,0.533,0.195,0.171,0.635,0.000,0.000,0.667,0.384,0.504,0.210,0.447,0.237,0.817,0.595,0.520,0.000,0.000,0.000,0.183,0.000,0.000,0.147,0.309,0.000,0.424,0.000,0.000,0.000,0.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224,0.202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.195,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass-challenge-committee,Default pass + challenge to committee review,7200,60.000,3054,25.450,28.825,0.424,0.480,0.537,0.545,0.228,0.169,0.576,0.000,0.520,0.667,0.328,0.384,0.238,0.442,0.234,0.818,0.735,0.504,0.000,0.000,0.000,0.182,0.000,0.000,0.140,0.347,0.000,0.439,0.000,0.000,0.000,0.238,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.218,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.106,0.231,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass-challenge-info-active,Default pass + challenge to info + active vote,7200,60.000,3333,27.775,60.000,0.463,1.000,0.541,0.551,0.250,0.167,0.537,0.000,0.000,0.667,0.289,0.287,0.261,0.448,0.236,0.830,0.812,0.499,0.000,0.000,0.000,0.170,0.000,0.000,0.139,0.360,0.000,0.438,0.000,0.000,0.000,0.261,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.255,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass-adaptive-track,Default pass + adaptive tracks,7200,60.000,2987,24.892,54.883,0.415,0.915,0.570,0.616,0.236,0.188,0.585,0.084,0.001,0.000,0.225,0.193,0.192,0.365,0.196,0.814,0.887,0.360,0.000,0.000,0.000,0.186,0.000,0.000,0.093,0.210,0.000,0.534,0.000,0.000,0.000,0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.306,0.608,0.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.255,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass-adaptive-track-lenient,Default pass + adaptive tracks lenient,7200,60.000,3965,33.042,59.000,0.551,0.983,0.552,0.581,0.304,0.158,0.449,0.017,0.000,0.000,0.323,0.089,0.303,0.444,0.207,0.816,0.975,0.393,0.000,0.000,0.000,0.184,0.000,0.000,0.112,0.340,0.000,0.490,0.000,0.000,0.000,0.303,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.532,0.452,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.068,0.320,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass-adaptive-track-strict,Default pass + adaptive tracks strict,7200,60.000,2059,17.158,43.800,0.286,0.730,0.596,0.652,0.171,0.233,0.714,0.254,0.016,0.000,0.058,0.375,0.110,0.306,0.199,0.820,0.740,0.360,0.000,0.000,0.000,0.180,0.000,0.000,0.080,0.134,0.000,0.574,0.000,0.000,0.000,0.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.093,0.630,0.277,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.186,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass-adaptive-track-citizen-high-risk,Default pass + adaptive tracks + citizen high-risk,7200,60.000,2994,24.950,60.000,0.416,1.000,0.569,0.616,0.237,0.188,0.584,0.000,0.000,0.000,0.222,0.197,0.192,0.365,0.196,0.812,0.894,0.364,0.000,0.000,0.000,0.188,0.000,0.000,0.094,0.214,0.000,0.532,0.000,0.000,0.000,0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.088,0.000,0.255,0.000,0.000,0.000,0.308,0.605,0.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.256,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass-adaptive-track-supermajority-high-risk,Default pass + adaptive tracks + supermajority high-risk,7200,60.000,3004,25.033,60.000,0.417,1.000,0.570,0.616,0.238,0.187,0.583,0.000,0.000,0.000,0.224,0.194,0.193,0.369,0.197,0.813,0.890,0.362,0.000,0.000,0.000,0.187,0.000,0.000,0.094,0.206,0.000,0.532,0.000,0.000,0.000,0.193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.308,0.606,0.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.257,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass-law-registry,Default pass + law registry,7200,60.000,6062,50.517,60.000,0.842,1.000,0.555,0.499,0.468,0.143,0.158,0.000,0.000,0.000,0.388,0.030,0.794,0.577,0.254,0.797,0.995,0.582,0.000,0.000,0.000,0.203,0.000,0.000,0.164,0.775,0.000,0.402,0.593,0.533,5.109,0.794,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.420,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass-law-registry-fast-review,Default pass + law registry fast review,7200,60.000,6021,50.175,60.000,0.836,1.000,0.559,0.500,0.467,0.148,0.164,0.000,0.000,0.000,0.376,0.035,0.793,0.571,0.254,0.796,0.991,0.579,0.000,0.000,0.000,0.204,0.000,0.000,0.164,0.772,0.000,0.403,0.632,0.300,2.097,0.793,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.418,0,0
